country,target_date,specification_id,diagnostic_type,fit_status,convergence_status,converged,optimizer_iterations,optimizer_function_calls,optimizer_message,optimizer_gradient_norm,parameters_finite,standard_errors_finite,forecast_valid,forecast_error_message,nobs,effective_nobs,n_params,log_likelihood,aic,aicc,bic,ar_root_minimum,ma_root_minimum,stationarity_ok,invertibility_ok,warning_messages,hard_warning_messages,optimizer_retry_count,residual_burn_in,residual_state_space_loglikelihood_burn,residual_conservative_burn_in,residual_n_effective,residual_adequacy_rejected,residual_rejected,residual_adequacy_reason,residual_rejection_reason,residual_diagnostic_warnings,residual_acf_values,residual_acf_threshold,residual_acf_flagged_lags,residual_ljung_box_statistics,residual_ljung_box_pvalues,status,error_message,analysis_label,runtime_seconds,reused_authoritative,reuse_source,residual_acf_168,residual_acf_168_flagged,worker_pid
Germany,2024-03-31,sarima_p1_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,3,-306556.8141110446,613119.6282220891,613119.6288674239,613145.1999302999,1.0297792371929704,1.7438824779728104,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.181956226165734, ""2"": 0.23965607730769892, ""3"": -0.1111106702047222, ""4"": 0.022222524693783496, ""5"": -0.03940665887099176, ""6"": 0.07776009507020526, ""7"": 0.05674619883573288, ""8"": 0.06867882147637958, ""9"": 0.03975149663131626, ""10"": 0.019221457326273162, ""11"": 0.006304567707632528, ""12"": -0.008451702512739391, ""13"": 0.03649947785641044, ""14"": -0.07103059416663354, ""15"": -0.08250397915137957, ""16"": -0.13110458588298413, ""17"": -0.046084912471760844, ""18"": -0.046806590211920004, ""19"": 0.037104421101434, ""20"": -0.021093422748155788, ""21"": 0.029754015990424987, ""22"": -0.10734391154185766, ""23"": 0.02742918888563967, ""24"": -0.23478325084018775, ""25"": 0.06665421299575842, ""26"": -0.04427431487781244, ""27"": 0.01609956054676929, ""28"": -0.03295221148278234, ""29"": -0.019929882716310177, ""30"": -0.01996255423833702, ""31"": 0.015349637014684841, ""32"": 0.03595706961254959, ""33"": 0.03210544455936544, ""34"": 0.016096407445499387, ""35"": -0.017299833294500817, ""36"": 0.009397334012178987, ""37"": -0.0005503017855588853, ""38"": -0.002772394520813178, ""39"": -0.0195389083522781, ""40"": -0.019194871591526327, ""41"": -0.013018092495277144, ""42"": -0.022768858527228354, ""43"": 0.0018588363910522464, ""44"": 0.0023232897273598578, ""45"": 0.02525687417832836, ""46"": -0.035976259089240806, ""47"": -0.13058703307412342, ""48"": -0.2437550804690971}",0.05,"[1, 2, 3, 6, 7, 8, 14, 15, 16, 22, 24, 25, 47, 48]","{""24"": 8394.917346626373, ""48"": 11804.24374245868}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,7.971699068002636,False,,0.5566141787345281,True,635408
Germany,2024-03-31,sarima_p1_d0_q1_P0_D1_Q1_s24,sarima_fit_and_residual,failed,converged,True,,,,,True,True,True,,37218,37194,4,-301065.61627381836,602139.2325476367,602139.2336232236,602173.3281585844,1.023096856059458,1.0062501881105708,True,False,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37168,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.18770229345724948, ""2"": 0.2187381600185181, ""3"": -0.1381575695639787, ""4"": 0.00853982090992902, ""5"": -0.05492194481168497, ""6"": 0.045616217654994254, ""7"": 0.027866896539588154, ""8"": 0.010573488888444308, ""9"": 0.001823793557421301, ""10"": -0.025557774454311923, ""11"": 0.021819639026473072, ""12"": -0.017453923248647495, ""13"": 0.0477675546562953, ""14"": -0.08601979161764572, ""15"": -0.08394213489698847, ""16"": -0.13016753341358406, ""17"": -0.03427176133913581, ""18"": -0.03418037864266068, ""19"": 0.012350798981842137, ""20"": -0.013655962178724154, ""21"": -0.02580134045569047, ""22"": 0.00017308106548066498, ""23"": 0.06169299428628957, ""24"": 0.2282770363567584, ""25"": 0.09421104485393185, ""26"": 0.05111394328508788, ""27"": -0.049467642850486535, ""28"": -0.015754946502355305, ""29"": -0.04153189318776851, ""30"": 0.0035634148482368002, ""31"": 0.016755887095783233, ""32"": 0.04860413920220259, ""33"": 0.035359250313199364, ""34"": 0.010759496059507755, ""35"": -0.009991802803012099, ""36"": 0.002990347037791868, ""37"": 0.018960451179731715, ""38"": -0.031647517620307354, ""39"": -0.04831048629982869, ""40"": -0.06483819773833135, ""41"": -0.03085665533311637, ""42"": -0.032947541612270245, ""43"": 0.016359274670346115, ""44"": 0.008083472888887385, ""45"": 0.028982238460250102, ""46"": -0.03876417847273679, ""47"": -0.12321184557434238, ""48"": -0.15941746546309285}",0.05,"[1, 2, 3, 5, 14, 15, 16, 23, 24, 25, 26, 40, 47, 48]","{""24"": 7532.676510495456, ""48"": 10258.248282200559}","{""24"": 0.0, ""48"": 0.0}",failed,combined MA roots fail invertibility threshold,enhanced/post-hoc SARIMA robustness analysis,187.9332028189965,False,,,False,635413
Germany,2024-03-31,sarima_p1_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,4,-305498.51396249613,611005.0279249923,611005.0290005791,611039.12353594,1.027570879283689,1.6796027771440096,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37168,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.19721911018536428, ""2"": 0.23964199176828252, ""3"": -0.12636029084866593, ""4"": 0.01906567673393683, ""5"": -0.048103598659463044, ""6"": 0.07158741103077339, ""7"": 0.04962354985990718, ""8"": 0.051340278168390645, ""9"": 0.02887221028191855, ""10"": 0.005398109682187492, ""11"": 0.011616603675764987, ""12"": -0.012564803099823066, ""13"": 0.043196783209690816, ""14"": -0.0776858291118438, ""15"": -0.08303683634522349, ""16"": -0.13526095004563732, ""17"": -0.03688518547332061, ""18"": -0.041670411672646984, ""19"": 0.03439352606527832, ""20"": -0.021610865568441107, ""21"": 0.015300830821341765, ""22"": -0.07287972130836201, ""23"": 0.048420197375350624, ""24"": -0.07577259689357348, ""25"": 0.08726117853529686, ""26"": -0.008963045799314659, ""27"": -0.005389747674515353, ""28"": -0.029545650295624427, ""29"": -0.028449076177410364, ""30"": -0.0063654771428414865, ""31"": 0.02244944979394611, ""32"": 0.052896114298646546, ""33"": 0.04115441103110532, ""34"": 0.022861056436743837, ""35"": -0.01957946380202516, ""36"": 0.008713837431818918, ""37"": 0.004266345588223733, ""38"": -0.013396877920420719, ""39"": -0.032793374517457986, ""40"": -0.04135443808573002, ""41"": -0.021231277371246467, ""42"": -0.033044767861904994, ""43"": 0.012633570259870431, ""44"": -0.003059446856136998, ""45"": 0.04127514347382615, ""46"": -0.06723198715772237, ""47"": -0.12949637950938772, ""48"": -0.330878936274424}",0.05,"[1, 2, 3, 6, 8, 14, 15, 16, 22, 24, 25, 32, 46, 47, 48]","{""24"": 6610.651603359416, ""48"": 12289.505078062673}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,64.46208733899402,False,,0.5986912559149398,True,635408
Germany,2024-03-31,sarima_p1_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,4,-304385.15802988526,608778.3160597705,608778.3171353574,608812.4116707182,1.0464506515393748,1.7120284077709247,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.023736362905729655, ""2"": 0.04251834578864248, ""3"": 0.033179979869787206, ""4"": -0.05351833880734109, ""5"": 0.005528275155278201, ""6"": 0.06729899407487164, ""7"": 0.05217364681119902, ""8"": 0.048602998796301145, ""9"": 0.03405063195864217, ""10"": 0.028011826350794435, ""11"": -0.005752828926846558, ""12"": -0.004692986262760769, ""13"": 0.060908497444025114, ""14"": -0.04531943894673911, ""15"": -0.06665798660443623, ""16"": -0.08488393213813523, ""17"": -0.025523857715848308, ""18"": -0.02185989598915932, ""19"": 0.01813202263235261, ""20"": 0.029944059162141313, ""21"": -0.025657314341292484, ""22"": -0.04712660587680052, ""23"": 0.06602491446587284, ""24"": -0.2608609708179255, ""25"": 0.09996642590986557, ""26"": 0.00865747534006524, ""27"": -0.04509918057731321, ""28"": 0.016071109519614723, ""29"": -0.03099455105817853, ""30"": -0.02099504261792359, ""31"": 0.01651828909000525, ""32"": 0.021547667901962886, ""33"": 0.027533387533702318, ""34"": 0.009051906228300132, ""35"": -0.028979846852148862, ""36"": 0.010528325179938963, ""37"": 0.002487845498061554, ""38"": -0.006486036404827333, ""39"": -0.019823256407376554, ""40"": -0.01426488198283295, ""41"": -0.009308748936420596, ""42"": -0.024380900028030752, ""43"": -0.001208924978678275, ""44"": -0.0032103516565701374, ""45"": 0.014116187202030249, ""46"": 0.007049594456237433, ""47"": -0.09180166444932851, ""48"": -0.21422568773902315}",0.05,"[4, 6, 7, 13, 15, 16, 23, 24, 25, 47, 48]","{""24"": 4203.887960496651, ""48"": 6890.683320046144}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,9.42416248700465,False,,0.48374501226584166,True,635412
Germany,2024-03-31,sarima_p2_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,3,-305291.5902021553,610589.1804043106,610589.1810496453,610614.7521125213,1.1018041690936258,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.13927347682694544, ""2"": -0.0924651397896683, ""3"": -0.17235826581683697, ""4"": -0.0586500673192521, ""5"": -0.00252574921056818, ""6"": 0.08205950347792024, ""7"": 0.0829528547974162, ""8"": 0.06037153351766547, ""9"": 0.038520348571251965, ""10"": 0.01633790600120329, ""11"": -0.004718846759690366, ""12"": 0.02448428586373237, ""13"": 0.09330679358230705, ""14"": -0.01240891430292928, ""15"": -0.068691276477489, ""16"": -0.08958130140563961, ""17"": -0.016164598809770742, ""18"": 0.012762305159745994, ""19"": 0.06070307042342831, ""20"": 0.036483362758159645, ""21"": 0.021752384304683393, ""22"": -0.02650141508123164, ""23"": 0.018499339278481127, ""24"": -0.2222492772183325, ""25"": 0.07979239864997263, ""26"": 0.04752468797912009, ""27"": 0.004366163287548158, ""28"": -0.015053079588326088, ""29"": -0.03484464560079203, ""30"": -0.027403568427993096, ""31"": 0.008772775214231664, ""32"": 0.03676612557057601, ""33"": 0.030578212506168913, ""34"": -0.0051120791206410035, ""35"": -0.040404788750564045, ""36"": 0.00042679951199895154, ""37"": 0.006118837855482824, ""38"": -0.006042952481503619, ""39"": -0.02482071706030699, ""40"": -0.01968628588391129, ""41"": -0.015529018883690847, ""42"": -0.02997326203752983, ""43"": -0.0124607837882006, ""44"": 0.012407633393257586, ""45"": 0.07050452049349384, ""46"": 0.04700315569870707, ""47"": -0.10177334480680686, ""48"": -0.2428901753570625}",0.05,"[1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 19, 24, 25, 45, 47, 48]","{""24"": 5900.691766715409, ""48"": 9396.009686519112}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation,,False,
Germany,2024-03-31,sarima_p2_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,4,-304353.07710024924,608714.1542004985,608714.1552760854,608748.2498114462,1.0642015413253707,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37168,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.16630358106586732, ""2"": -0.10814199200464579, ""3"": -0.19371299210601997, ""4"": -0.066032756826998, ""5"": -0.002016975367413078, ""6"": 0.08286074024439709, ""7"": 0.08553206454089503, ""8"": 0.04961479745224882, ""9"": 0.02922053135035205, ""10"": 0.009787682233379297, ""11"": 0.003530500975944086, ""12"": 0.029896874916138873, ""13"": 0.10210990193668146, ""14"": -0.013413042387205747, ""15"": -0.07486164453149494, ""16"": -0.09151803015003157, ""17"": -0.003011348157075915, ""18"": 0.025383309226617926, ""19"": 0.06284639581849286, ""20"": 0.028349757099152183, ""21"": -0.0012780146138550229, ""22"": -0.04157830327223106, ""23"": 0.028938918819074042, ""24"": -0.06901684308321651, ""25"": 0.09426028882474505, ""26"": 0.0333400421712846, ""27"": -0.023568169299190183, ""28"": -0.02412585479689064, ""29"": -0.037186831893630125, ""30"": -0.016985089302039114, ""31"": 0.018102345935214207, ""32"": 0.050638087176169966, ""33"": 0.040956443005036675, ""34"": -0.002241523393322421, ""35"": -0.04684864166442187, ""36"": 0.0027109080285911713, ""37"": 0.020554501209407237, ""38"": -0.007034053809928001, ""39"": -0.035253489905018816, ""40"": -0.033910480740361654, ""41"": -0.021231514678851548, ""42"": -0.03003717232465236, ""43"": -0.0024184155578731658, ""44"": 0.022879206506645666, ""45"": 0.08821952510151618, ""46"": 0.05053383314090592, ""47"": -0.10524446851029144, ""48"": -0.32397866711924184}",0.05,"[1, 2, 3, 4, 6, 7, 13, 15, 16, 19, 24, 25, 32, 45, 46, 47, 48]","{""24"": 5095.611447329689, ""48"": 10704.057331169244}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,48.82648598999367,False,,0.5886164974096828,True,635413
Germany,2024-03-31,sarima_p2_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,4,-304545.6885906502,609099.3771813004,609099.3782568873,609133.4727922481,1.0691468166730578,3.7109340473652916,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.014813599906951832, ""2"": 0.02920762501223589, ""3"": -0.12138901944437379, ""4"": -0.01070529608756634, ""5"": -0.0077332229475018995, ""6"": 0.0740422247559751, ""7"": 0.06454541411079262, ""8"": 0.05177160969253822, ""9"": 0.0351013138187782, ""10"": 0.018788456823473455, ""11"": -0.001277178399638227, ""12"": 0.0056983509635369235, ""13"": 0.0807056711448067, ""14"": -0.03171429253962787, ""15"": -0.05490666203244411, ""16"": -0.08765381531126187, ""17"": -0.01247711643769908, ""18"": -0.008340671771010683, ""19"": 0.047467555848688295, ""20"": 0.012424644945397266, ""21"": 0.023365927098445524, ""22"": -0.05942598973858232, ""23"": 0.0653978966552626, ""24"": -0.2509028866176851, ""25"": 0.10867206026258067, ""26"": 0.005511621649443733, ""27"": 0.0007949250278267446, ""28"": -0.012698710914577513, ""29"": -0.027532433805611913, ""30"": -0.021180562304880572, ""31"": 0.008093853038223828, ""32"": 0.0300909391359356, ""33"": 0.02519948217617014, ""34"": 0.0021425730148483687, ""35"": -0.03541318343310161, ""36"": 0.006939599440806772, ""37"": 0.0021029971515439975, ""38"": -0.004469793979883043, ""39"": -0.022233321293915087, ""40"": -0.01666161321603964, ""41"": -0.01053308353080908, ""42"": -0.02716788845159573, ""43"": -0.007225132252027381, ""44"": -0.0009349889829123964, ""45"": 0.04507641882445164, ""46"": 0.02280519728392708, ""47"": -0.08604027429896119, ""48"": -0.21902186153324277}",0.05,"[3, 6, 7, 8, 13, 15, 16, 22, 23, 24, 25, 47, 48]","{""24"": 4540.364163873936, ""48"": 7359.240598818854}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,6.903146034019301,False,,0.4959238387683912,True,635408
Germany,2024-03-31,sarima_p2_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,5,-303321.6777914003,606653.3555828006,606653.3571962243,606695.9750964852,1.0578032177376617,3.2427767124495777,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,51,24,51,37167,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.020999075676970406, ""2"": 0.029072504940220668, ""3"": -0.14017548252354495, ""4"": -0.009395879848009067, ""5"": -0.010945668511040575, ""6"": 0.07114348941675976, ""7"": 0.06483926372736139, ""8"": 0.03701890859775143, ""9"": 0.027458833054508622, ""10"": 0.008733001912073511, ""11"": 0.009032594646476768, ""12"": 0.003179578979120303, ""13"": 0.09098595165653398, ""14"": -0.037008368322086094, ""15"": -0.05563563773112428, ""16"": -0.09138217541945273, ""17"": 0.0024050994767374654, ""18"": -0.0009601716886379615, ""19"": 0.048957818960476684, ""20"": 0.006604213262832948, ""21"": 0.00760594627128084, ""22"": -0.058377838524137186, ""23"": 0.0603538668230216, ""24"": -0.07773443084977459, ""25"": 0.1046809471074539, ""26"": 0.007807606058157336, ""27"": -0.02307006956270419, ""28"": -0.01311170216777406, ""29"": -0.03119921350486025, ""30"": -0.008039204861487823, ""31"": 0.014546813179989071, ""32"": 0.04386046414454452, ""33"": 0.0335707420383762, ""34"": 0.007938117235357497, ""35"": -0.04178329528439892, ""36"": 0.008540809787069881, ""37"": 0.0152962072523707, ""38"": -0.009203552185369767, ""39"": -0.031536493745019066, ""40"": -0.031916695105805096, ""41"": -0.014564736452689022, ""42"": -0.030881625242982675, ""43"": 0.0035946037023253, ""44"": 0.00048186912308541605, ""45"": 0.06145048568482008, ""46"": 0.008482899832396492, ""47"": -0.06688651960788414, ""48"": -0.3177088206111139}",0.05,"[3, 6, 7, 13, 15, 16, 22, 23, 24, 25, 45, 47, 48]","{""24"": 2580.0921850642044, ""48"": 7443.1007718287565}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,34.392273787991144,False,,0.5407501959856902,True,635412
Germany,2024-03-31,sarima_p2_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,5,-304263.1705022005,608536.341004401,608536.3426178247,608578.9605180856,1.0572123059092096,2.0853073794171033,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.0005204931359271288, ""2"": 0.001693124413789604, ""3"": -0.007766051924303314, ""4"": -0.017940511274000422, ""5"": -0.004022739128570223, ""6"": 0.06927684559037442, ""7"": 0.05878482431401791, ""8"": 0.042723857563593405, ""9"": 0.0353384374312744, ""10"": 0.027191386870019676, ""11"": -0.007816527411337119, ""12"": -0.0013909168978622874, ""13"": 0.07331707744222121, ""14"": -0.036527612567734125, ""15"": -0.0608837746702411, ""16"": -0.07805921224190894, ""17"": -0.016502453292361045, ""18"": -0.016145870741955944, ""19"": 0.03076100052825964, ""20"": 0.020200780560842305, ""21"": -0.011822910407546594, ""22"": -0.04117552976525972, ""23"": 0.06942943654376804, ""24"": -0.25958235824649156, ""25"": 0.10617319772018351, ""26"": 0.015635661337112902, ""27"": -0.0333729618097848, ""28"": 0.0032372679273326094, ""29"": -0.02456093102686028, ""30"": -0.02134201368778989, ""31"": 0.010254688044944265, ""32"": 0.024778804057948977, ""33"": 0.025695572274757366, ""34"": 0.00436624955799631, ""35"": -0.032993303879003066, ""36"": 0.009435178499558376, ""37"": 0.003894490668901295, ""38"": -0.006785439316359199, ""39"": -0.021566470584418698, ""40"": -0.013836963025704502, ""41"": -0.008969810170925558, ""42"": -0.024567275315495036, ""43"": -0.004826524540495051, ""44"": -0.008280280401152683, ""45"": 0.023338695583514736, ""46"": 0.0204888936978823, ""47"": -0.08339274791549314, ""48"": -0.2130135105367149}",0.05,"[6, 7, 13, 15, 16, 23, 24, 25, 47, 48]","{""24"": 3904.0312808445196, ""48"": 6548.652509134968}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,10.858675060997484,False,,0.4799998256869119,True,635408
Germany,2024-03-31,sarima_p3_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37218,37194,4,-304347.93338410335,608703.8667682067,608703.8678437936,608737.9623791544,1.052879818401352,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37170,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.008490123239109363, ""2"": 0.03952398758645185, ""3"": -0.05561571035038761, ""4"": 0.024219336529109677, ""5"": 0.004589419185993202, ""6"": 0.06958040740807742, ""7"": 0.05637228684954856, ""8"": 0.04375080488425133, ""9"": 0.03374947378044818, ""10"": 0.021049812805897464, ""11"": -0.006512696176267991, ""12"": -0.003843870070784629, ""13"": 0.07301532795241185, ""14"": -0.03892700956426068, ""15"": -0.057458810077684414, ""16"": -0.08522208636344107, ""17"": -0.015337396580965845, ""18"": -0.01862812008284634, ""19"": 0.03203415471884881, ""20"": 0.0009071302268681313, ""21"": 0.006741503624905725, ""22"": -0.057972942580314324, ""23"": 0.07253459310995787, ""24"": -0.25964800834285234, ""25"": 0.10931876728444255, ""26"": 0.0010219698274742488, ""27"": -0.014636413964006313, ""28"": -0.010901374630848427, ""29"": -0.023865708611306848, ""30"": -0.018560880908085758, ""31"": 0.007901987545489085, ""32"": 0.02735328212303887, ""33"": 0.0248084873702431, ""34"": 0.0039722524113265266, ""35"": -0.03311574786816146, ""36"": 0.01044437360388367, ""37"": 0.003804989538754417, ""38"": -0.004728584475963806, ""39"": -0.021635265011406772, ""40"": -0.01387950432107395, ""41"": -0.006956199173259284, ""42"": -0.025133634298216814, ""43"": -0.010186024938809437, ""44"": -0.014117455393239761, ""45"": 0.027444820386263204, ""46"": 0.01647957097421859, ""47"": -0.08302309792720182, ""48"": -0.21315156013999567}",0.05,"[3, 6, 7, 13, 15, 16, 22, 23, 24, 25, 47, 48]","{""24"": 4165.925877632818, ""48"": 6803.662922462041}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,8.120512604014948,False,,0.48276107042420835,True,635412
Germany,2024-04-15,sarima_p1_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,2,-317516.3450454744,635036.6900909488,635036.6904105227,635053.7571080438,1.0187564560675701,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6118143704607537, ""2"": 0.2225631325727101, ""3"": -0.010822485998994982, ""4"": -0.04917711382681597, ""5"": -0.008860860984730306, ""6"": 0.06319601757602353, ""7"": 0.09381859720606688, ""8"": 0.0864714371277921, ""9"": 0.058217878641460136, ""10"": 0.02469629441730511, ""11"": 0.0014532423086006851, ""12"": 0.0015350785179345417, ""13"": -0.004381157471650436, ""14"": -0.08429165574854287, ""15"": -0.1521871156579141, ""16"": -0.16776395469003283, ""17"": -0.11069438427919087, ""18"": -0.04736335455721909, ""19"": 0.004643345237663392, ""20"": 0.003891676058291709, ""21"": -0.023898080019091314, ""22"": -0.0733368424867415, ""23"": -0.10548782792637094, ""24"": -0.1713032949456737, ""25"": -0.04656627481260395, ""26"": -0.007146089296112086, ""27"": -0.01488317026020181, ""28"": -0.029045092321314567, ""29"": -0.03571334920974086, ""30"": -0.017166864080435124, ""31"": 0.021290521914101843, ""32"": 0.0518209823876015, ""33"": 0.049676592539332244, ""34"": 0.022058930978370358, ""35"": -0.00329720813027669, ""36"": 0.00338649788365302, ""37"": 0.004588463833771669, ""38"": -0.007193638886910966, ""39"": -0.02217767398067926, ""40"": -0.024649992333033475, ""41"": -0.023536382180744664, ""42"": -0.020818808115212774, ""43"": -0.0026290921668888955, ""44"": 0.016815182428631874, ""45"": 0.01417612574292875, ""46"": -0.0650942851834488, ""47"": -0.2126814262066055, ""48"": -0.30938091968438897}",0.05,"[1, 2, 6, 7, 8, 9, 14, 15, 16, 17, 22, 23, 24, 32, 46, 47, 48]","{""24"": 21400.339730746564, ""48"": 27367.91304750583}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,9.880542088008951,False,,0.6879636882678746,True,635408
